"Year","State","County ID","State / County Name","All Ages SAIPE Poverty Universe","All Ages in Poverty Count","All Ages in Poverty Count LB 90%","All Ages in Poverty Count UB 90%","90% Confidence Interval (All Ages in Poverty Count)","All Ages in Poverty Percent","All Ages in Poverty Percent LB 90%","All Ages in Poverty Percent UB 90%","90% Confidence Interval (All Ages in Poverty Percent)","Under Age 18 SAIPE Poverty Universe","Under Age 18 in Poverty Count","Under Age 18 in Poverty Count LB 90%","Under Age 18 in Poverty Count UB 90%","90% Confidence Interval (Under Age 18 in Poverty Count)","Under Age 18 in Poverty Percent","Under Age 18 in Poverty Percent LB 90%","Under Age 18 in Poverty Percent UB 90%","90% Confidence Interval (Under Age 18 in Poverty Percent)","Ages 5 to 17 in Families SAIPE Poverty Universe","Ages 5 to 17 in Families in Poverty Count","Ages 5 to 17 in Families in Poverty Count LB 90%","Ages 5 to 17 in Families in Poverty Count UB 90%","90% Confidence Interval (Ages 5 to 17 in Families in Poverty Count)","Ages 5 to 17 in Families in Poverty Percent","Ages 5 to 17 in Families in Poverty Percent LB 90%","Ages 5 to 17 in Families in Poverty Percent UB 90%","90% Confidence Interval (Ages 5 to 17 in Families in Poverty Percent)","Under Age 5 SAIPE Poverty Universe","Under Age 5 in Poverty Count","Under Age 5 in Poverty Count LB 90%","Under Age 5 in Poverty Count UB 90%","90% Confidence Interval (Under Age 5 in Poverty Count)","Under Age 5 in Poverty Percent","Under Age 5 in Poverty Percent LB 90%","Under Age 5 in Poverty Percent UB 90%","90% Confidence Interval (Under Age 5 in Poverty Percent)","Median Household Income in Dollars","Median Household Income in Dollars LB 90%","Median Household Income in Dollars UB 90%","90% Confidence Interval (Median Household Income in Dollars)"
"2011","06","06049","Modoc County (CA)","9,242","1,990","1,563","2,417","1,563 to 2,417","21.5","16.9","26.1","16.9 to 26.1","1,968","635","491","779","491 to 779","32.3","25.0","39.6","25.0 to 39.6","1,461","421","318","524","318 to 524","28.8","21.7","35.9","21.7 to 35.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","$34,654","$31,091","$38,217","$31,091 to $38,217"
"2011","06","06051","Mono County (CA)","14,216","1,539","1,185","1,893","1,185 to 1,893","10.8","8.3","13.3","8.3 to 13.3","3,009","487","374","600","374 to 600","16.2","12.4","20.0","12.4 to 20.0","2,122","330","248","412","248 to 412","15.6","11.7","19.5","11.7 to 19.5","NA","NA","NA","NA","NA","NA","NA","NA","NA","$48,758","$44,858","$52,658","$44,858 to $52,658"
"2011","06","06053","Monterey County (CA)","403,108","69,113","62,213","76,013","62,213 to 76,013","17.1","15.4","18.8","15.4 to 18.8","110,820","27,097","24,075","30,119","24,075 to 30,119","24.5","21.8","27.2","21.8 to 27.2","77,598","17,817","15,374","20,260","15,374 to 20,260","23.0","19.9","26.1","19.9 to 26.1","NA","NA","NA","NA","NA","NA","NA","NA","NA","$52,746","$50,628","$54,864","$50,628 to $54,864"
"2011","06","06055","Napa County (CA)","133,788","16,093","13,617","18,569","13,617 to 18,569","12.0","10.1","13.9","10.1 to 13.9","31,080","5,150","4,193","6,107","4,193 to 6,107","16.6","13.5","19.7","13.5 to 19.7","22,987","3,393","2,705","4,081","2,705 to 4,081","14.8","11.8","17.8","11.8 to 17.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","$61,179","$57,847","$64,511","$57,847 to $64,511"
"2011","06","06057","Nevada County (CA)","97,681","11,850","9,930","13,770","9,930 to 13,770","12.1","10.1","14.1","10.1 to 14.1","18,180","3,170","2,528","3,812","2,528 to 3,812","17.4","13.9","20.9","13.9 to 20.9","13,849","2,117","1,664","2,570","1,664 to 2,570","15.3","12.0","18.6","12.0 to 18.6","NA","NA","NA","NA","NA","NA","NA","NA","NA","$53,833","$50,403","$57,263","$50,403 to $57,263"
"2011","06","06059","Orange County (CA)","3,018,800","391,460","371,671","411,249","371,671 to 411,249","13.0","12.3","13.7","12.3 to 13.7","723,343","129,549","119,815","139,283","119,815 to 139,283","17.9","16.6","19.2","16.6 to 19.2","532,131","87,837","80,973","94,701","80,973 to 94,701","16.5","15.2","17.8","15.2 to 17.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","$72,046","$70,867","$73,225","$70,867 to $73,225"
"2011","06","06061","Placer County (CA)","354,274","29,985","26,338","33,632","26,338 to 33,632","8.5","7.5","9.5","7.5 to 9.5","84,812","8,387","6,739","10,035","6,739 to 10,035","9.9","8.0","11.8","8.0 to 11.8","63,888","5,578","4,291","6,865","4,291 to 6,865","8.7","6.7","10.7","6.7 to 10.7","NA","NA","NA","NA","NA","NA","NA","NA","NA","$69,581","$65,761","$73,401","$65,761 to $73,401"
"2011","06","06063","Plumas County (CA)","19,442","2,875","2,348","3,402","2,348 to 3,402","14.8","12.1","17.5","12.1 to 17.5","3,438","753","584","922","584 to 922","21.9","17.0","26.8","17.0 to 26.8","2,527","501","379","623","379 to 623","19.8","15.0","24.6","15.0 to 24.6","NA","NA","NA","NA","NA","NA","NA","NA","NA","$44,923","$40,423","$49,423","$40,423 to $49,423"
"2011","06","06065","Riverside County (CA)","2,202,597","371,930","349,683","394,177","349,683 to 394,177","16.9","15.9","17.9","15.9 to 17.9","613,331","141,314","130,793","151,835","130,793 to 151,835","23.0","21.3","24.7","21.3 to 24.7","450,434","99,731","91,682","107,780","91,682 to 107,780","22.1","20.3","23.9","20.3 to 23.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","$52,491","$50,946","$54,036","$50,946 to $54,036"
"2011","06","06067","Sacramento County (CA)","1,415,476","250,842","235,941","265,743","235,941 to 265,743","17.7","16.6","18.8","16.6 to 18.8","357,421","89,099","82,092","96,106","82,092 to 96,106","24.9","22.9","26.9","22.9 to 26.9","256,661","59,257","53,550","64,964","53,550 to 64,964","23.1","20.9","25.3","20.9 to 25.3","NA","NA","NA","NA","NA","NA","NA","NA","NA","$52,236","$50,918","$53,554","$50,918 to $53,554"
"2011","06","06069","San Benito County (CA)","55,767","6,909","5,390","8,428","5,390 to 8,428","12.4","9.7","15.1","9.7 to 15.1","15,734","2,768","2,134","3,402","2,134 to 3,402","17.6","13.6","21.6","13.6 to 21.6","11,731","1,867","1,408","2,326","1,408 to 2,326","15.9","12.0","19.8","12.0 to 19.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","$62,618","$58,724","$66,512","$58,724 to $66,512"
"2011","06","06071","San Bernardino County (CA)","2,023,785","391,911","369,357","414,465","369,357 to 414,465","19.4","18.3","20.5","18.3 to 20.5","583,715","152,754","141,659","163,849","141,659 to 163,849","26.2","24.3","28.1","24.3 to 28.1","424,965","104,700","96,026","113,374","96,026 to 113,374","24.6","22.6","26.6","22.6 to 26.6","NA","NA","NA","NA","NA","NA","NA","NA","NA","$51,017","$49,919","$52,115","$49,919 to $52,115"
"2011","06","06073","San Diego County (CA)","3,048,226","462,997","443,107","482,887","443,107 to 482,887","15.2","14.5","15.9","14.5 to 15.9","716,487","137,647","127,578","147,716","127,578 to 147,716","19.2","17.8","20.6","17.8 to 20.6","510,168","93,841","86,335","101,347","86,335 to 101,347","18.4","16.9","19.9","16.9 to 19.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","$59,290","$57,977","$60,603","$57,977 to $60,603"
"2011","06","06075","San Francisco County (CA)","797,283","110,260","101,507","119,013","101,507 to 119,013","13.8","12.7","14.9","12.7 to 14.9","106,835","17,137","14,421","19,853","14,421 to 19,853","16.0","13.5","18.5","13.5 to 18.5","70,721","12,378","10,423","14,333","10,423 to 14,333","17.5","14.7","20.3","14.7 to 20.3","NA","NA","NA","NA","NA","NA","NA","NA","NA","$69,354","$67,027","$71,681","$67,027 to $71,681"
"2011","06","06077","San Joaquin County (CA)","682,863","124,573","113,745","135,401","113,745 to 135,401","18.2","16.6","19.8","16.6 to 19.8","198,378","49,527","44,012","55,042","44,012 to 55,042","25.0","22.2","27.8","22.2 to 27.8","144,184","32,873","28,738","37,008","28,738 to 37,008","22.8","19.9","25.7","19.9 to 25.7","NA","NA","NA","NA","NA","NA","NA","NA","NA","$50,376","$48,772","$51,980","$48,772 to $51,980"
"2011","06","06079","San Luis Obispo County (CA)","255,591","38,626","33,699","43,553","33,699 to 43,553","15.1","13.2","17.0","13.2 to 17.0","49,054","8,594","6,998","10,190","6,998 to 10,190","17.5","14.2","20.8","14.2 to 20.8","35,766","5,977","4,827","7,127","4,827 to 7,127","16.7","13.5","19.9","13.5 to 19.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","$53,877","$51,487","$56,267","$51,487 to $56,267"
"2011","06","06081","San Mateo County (CA)","720,863","56,676","50,749","62,603","50,749 to 62,603","7.9","7.1","8.7","7.1 to 8.7","157,989","15,751","13,276","18,226","13,276 to 18,226","10.0","8.4","11.6","8.4 to 11.6","111,956","10,501","8,625","12,377","8,625 to 12,377","9.4","7.7","11.1","7.7 to 11.1","NA","NA","NA","NA","NA","NA","NA","NA","NA","$81,378","$78,428","$84,328","$78,428 to $84,328"
"2011","06","06083","Santa Barbara County (CA)","409,646","63,212","57,139","69,285","57,139 to 69,285","15.4","13.9","16.9","13.9 to 16.9","94,286","19,904","17,163","22,645","17,163 to 22,645","21.1","18.2","24.0","18.2 to 24.0","67,199","14,057","11,989","16,125","11,989 to 16,125","20.9","17.8","24.0","17.8 to 24.0","NA","NA","NA","NA","NA","NA","NA","NA","NA","$59,494","$57,230","$61,758","$57,230 to $61,758"
"2011","06","06085","Santa Clara County (CA)","1,782,850","190,005","178,932","201,078","178,932 to 201,078","10.7","10.1","11.3","10.1 to 11.3","426,682","53,621","48,596","58,646","48,596 to 58,646","12.6","11.4","13.8","11.4 to 13.8","303,198","36,750","33,258","40,242","33,258 to 40,242","12.1","10.9","13.3","10.9 to 13.3","NA","NA","NA","NA","NA","NA","NA","NA","NA","$84,741","$83,335","$86,147","$83,335 to $86,147"
"2011","06","06087","Santa Cruz County (CA)","255,378","37,962","33,686","42,238","33,686 to 42,238","14.9","13.2","16.6","13.2 to 16.6","53,753","9,941","7,953","11,929","7,953 to 11,929","18.5","14.8","22.2","14.8 to 22.2","38,689","6,668","5,239","8,097","5,239 to 8,097","17.2","13.5","20.9","13.5 to 20.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","$61,228","$58,201","$64,255","$58,201 to $64,255"
"2011","06","06089","Shasta County (CA)","175,200","34,031","30,127","37,935","30,127 to 37,935","19.4","17.2","21.6","17.2 to 21.6","38,206","9,651","8,071","11,231","8,071 to 11,231","25.3","21.2","29.4","21.2 to 29.4","27,992","6,403","5,214","7,592","5,214 to 7,592","22.9","18.7","27.1","18.7 to 27.1","NA","NA","NA","NA","NA","NA","NA","NA","NA","$41,796","$39,273","$44,319","$39,273 to $44,319"
"2011","06","06091","Sierra County (CA)","3,070","418","326","510","326 to 510","13.6","10.6","16.6","10.6 to 16.6","500","99","77","121","77 to 121","19.8","15.3","24.3","15.3 to 24.3","378","67","51","83","51 to 83","17.7","13.5","21.9","13.5 to 21.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","$45,060","$40,386","$49,734","$40,386 to $49,734"
"2011","06","06093","Siskiyou County (CA)","44,051","10,730","9,529","11,931","9,529 to 11,931","24.4","21.7","27.1","21.7 to 27.1","8,974","2,835","2,331","3,339","2,331 to 3,339","31.6","26.0","37.2","26.0 to 37.2","6,566","1,864","1,495","2,233","1,495 to 2,233","28.4","22.8","34.0","22.8 to 34.0","NA","NA","NA","NA","NA","NA","NA","NA","NA","$35,175","$32,217","$38,133","$32,217 to $38,133"
"2011","06","06095","Solano County (CA)","404,109","54,912","49,437","60,387","49,437 to 60,387","13.6","12.2","15.0","12.2 to 15.0","98,876","18,147","15,638","20,656","15,638 to 20,656","18.4","15.9","20.9","15.9 to 20.9","72,204","11,500","9,685","13,315","9,685 to 13,315","15.9","13.4","18.4","13.4 to 18.4","NA","NA","NA","NA","NA","NA","NA","NA","NA","$63,090","$60,115","$66,065","$60,115 to $66,065"
"2011","06","06097","Sonoma County (CA)","480,144","58,394","52,472","64,316","52,472 to 64,316","12.2","11.0","13.4","11.0 to 13.4","104,041","16,590","13,997","19,183","13,997 to 19,183","15.9","13.4","18.4","13.4 to 18.4","75,886","10,661","8,735","12,587","8,735 to 12,587","14.0","11.5","16.5","11.5 to 16.5","NA","NA","NA","NA","NA","NA","NA","NA","NA","$60,792","$59,023","$62,561","$59,023 to $62,561"
"2011","06","06099","Stanislaus County (CA)","512,904","119,325","111,346","127,304","111,346 to 127,304","23.3","21.7","24.9","21.7 to 24.9","144,428","45,615","42,003","49,227","42,003 to 49,227","31.6","29.1","34.1","29.1 to 34.1","104,782","30,382","27,742","33,022","27,742 to 33,022","29.0","26.5","31.5","26.5 to 31.5","NA","NA","NA","NA","NA","NA","NA","NA","NA","$44,287","$42,145","$46,429","$42,145 to $46,429"
"2011","06","06101","Sutter County (CA)","93,793","14,831","12,346","17,316","12,346 to 17,316","15.8","13.2","18.4","13.2 to 18.4","25,468","6,248","5,168","7,328","5,168 to 7,328","24.5","20.3","28.7","20.3 to 28.7","18,444","4,033","3,246","4,820","3,246 to 4,820","21.9","17.6","26.2","17.6 to 26.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","$48,749","$46,533","$50,965","$46,533 to $50,965"
"2011","06","06103","Tehama County (CA)","62,793","12,244","10,052","14,436","10,052 to 14,436","19.5","16.0","23.0","16.0 to 23.0","15,522","4,288","3,359","5,217","3,359 to 5,217","27.6","21.6","33.6","21.6 to 33.6","11,206","2,851","2,150","3,552","2,150 to 3,552","25.4","19.1","31.7","19.1 to 31.7","NA","NA","NA","NA","NA","NA","NA","NA","NA","$37,297","$34,929","$39,665","$34,929 to $39,665"
"2011","06","06105","Trinity County (CA)","13,479","2,881","2,297","3,465","2,297 to 3,465","21.4","17.1","25.7","17.1 to 25.7","2,399","798","619","977","619 to 977","33.3","25.8","40.8","25.8 to 40.8","1,798","547","414","680","414 to 680","30.4","23.0","37.8","23.0 to 37.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","$33,163","$30,204","$36,122","$30,204 to $36,122"
"2011","06","06107","Tulare County (CA)","444,397","113,766","105,373","122,159","105,373 to 122,159","25.6","23.7","27.5","23.7 to 27.5","143,630","48,335","43,751","52,919","43,751 to 52,919","33.7","30.5","36.9","30.5 to 36.9","102,107","33,555","30,190","36,920","30,190 to 36,920","32.9","29.6","36.2","29.6 to 36.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","$40,599","$38,620","$42,578","$38,620 to $42,578"
"2011","06","06109","Tuolumne County (CA)","50,671","8,420","7,082","9,758","7,082 to 9,758","16.6","14.0","19.2","14.0 to 19.2","9,193","2,238","1,835","2,641","1,835 to 2,641","24.3","19.9","28.7","19.9 to 28.7","6,888","1,532","1,246","1,818","1,246 to 1,818","22.2","18.1","26.3","18.1 to 26.3","NA","NA","NA","NA","NA","NA","NA","NA","NA","$43,530","$40,238","$46,822","$40,238 to $46,822"
"2011","06","06111","Ventura County (CA)","820,185","94,625","84,201","105,049","84,201 to 105,049","11.5","10.2","12.8","10.2 to 12.8","205,964","33,696","28,749","38,643","28,749 to 38,643","16.4","14.0","18.8","14.0 to 18.8","151,612","22,989","19,699","26,279","19,699 to 26,279","15.2","13.0","17.4","13.0 to 17.4","NA","NA","NA","NA","NA","NA","NA","NA","NA","$74,019","$72,315","$75,723","$72,315 to $75,723"
"2011","06","06113","Yolo County (CA)","195,732","41,756","38,468","45,044","38,468 to 45,044","21.3","19.6","23.0","19.6 to 23.0","43,719","8,951","7,580","10,322","7,580 to 10,322","20.5","17.4","23.6","17.4 to 23.6","31,561","6,175","5,191","7,159","5,191 to 7,159","19.6","16.5","22.7","16.5 to 22.7","NA","NA","NA","NA","NA","NA","NA","NA","NA","$50,174","$47,576","$52,772","$47,576 to $52,772"
"2011","06","06115","Yuba County (CA)","71,383","13,982","11,451","16,513","11,451 to 16,513","19.6","16.1","23.1","16.1 to 23.1","20,583","5,565","4,465","6,665","4,465 to 6,665","27.0","21.7","32.3","21.7 to 32.3","14,474","3,975","3,166","4,784","3,166 to 4,784","27.5","21.9","33.1","21.9 to 33.1","NA","NA","NA","NA","NA","NA","NA","NA","NA","$43,299","$41,651","$44,947","$41,651 to $44,947"
"2012","00","00000","United States","306,086,063","48,760,123","48,528,543","48,991,703","48,528,543 to 48,991,703","15.9","15.8","16.0","15.8 to 16.0","72,605,436","16,396,863","16,275,868","16,517,858","16,275,868 to 16,517,858","22.6","22.4","22.8","22.4 to 22.8","52,675,863","11,086,537","10,995,403","11,177,671","10,995,403 to 11,177,671","21.0","20.8","21.2","20.8 to 21.2","19,611,275","5,014,970","4,971,692","5,058,248","4,971,692 to 5,058,248","25.6","25.4","25.8","25.4 to 25.8","$51,371","$51,318","$51,424","$51,318 to $51,424"
"2012","06","06000","California","37,303,312","6,323,433","6,274,914","6,371,952","6,274,914 to 6,371,952","17.0","16.9","17.1","16.9 to 17.1","9,103,796","2,164,589","2,135,262","2,193,916","2,135,262 to 2,193,916","23.8","23.5","24.1","23.5 to 24.1","6,571,820","1,499,768","1,474,007","1,525,529","1,474,007 to 1,525,529","22.8","22.4","23.2","22.4 to 23.2","2,490,209","625,906","612,806","639,006","612,806 to 639,006","25.1","24.6","25.6","24.6 to 25.6","$58,322","$57,972","$58,672","$57,972 to $58,672"
"2012","06","06001","Alameda County (CA)","1,526,032","200,101","189,366","210,836","189,366 to 210,836","13.1","12.4","13.8","12.4 to 13.8","339,475","58,641","53,903","63,379","53,903 to 63,379","17.3","15.9","18.7","15.9 to 18.7","241,298","39,621","36,110","43,132","36,110 to 43,132","16.4","14.9","17.9","14.9 to 17.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","$70,209","$68,893","$71,525","$68,893 to $71,525"
"2012","06","06003","Alpine County (CA)","1,125","217","174","260","174 to 260","19.3","15.4","23.2","15.4 to 23.2","227","66","51","81","51 to 81","29.1","22.4","35.8","22.4 to 35.8","187","44","34","54","34 to 54","23.5","17.9","29.1","17.9 to 29.1","NA","NA","NA","NA","NA","NA","NA","NA","NA","$46,336","$41,770","$50,902","$41,770 to $50,902"
"2012","06","06005","Amador County (CA)","33,229","4,425","3,607","5,243","3,607 to 5,243","13.3","10.8","15.8","10.8 to 15.8","5,856","1,084","857","1,311","857 to 1,311","18.5","14.6","22.4","14.6 to 22.4","4,469","746","586","906","586 to 906","16.7","13.1","20.3","13.1 to 20.3","NA","NA","NA","NA","NA","NA","NA","NA","NA","$51,388","$46,902","$55,874","$46,902 to $55,874"
"2012","06","06007","Butte County (CA)","216,944","47,341","42,954","51,728","42,954 to 51,728","21.8","19.8","23.8","19.8 to 23.8","44,556","12,092","10,339","13,845","10,339 to 13,845","27.1","23.2","31.0","23.2 to 31.0","32,356","8,355","7,051","9,659","7,051 to 9,659","25.8","21.8","29.8","21.8 to 29.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","$40,748","$38,995","$42,501","$38,995 to $42,501"
"2012","06","06009","Calaveras County (CA)","44,225","6,249","5,090","7,408","5,090 to 7,408","14.1","11.5","16.7","11.5 to 16.7","8,059","1,686","1,325","2,047","1,325 to 2,047","20.9","16.4","25.4","16.4 to 25.4","6,250","1,157","903","1,411","903 to 1,411","18.5","14.4","22.6","14.4 to 22.6","NA","NA","NA","NA","NA","NA","NA","NA","NA","$50,962","$46,767","$55,157","$46,767 to $55,157"
"2012","06","06011","Colusa County (CA)","21,176","2,835","2,279","3,391","2,279 to 3,391","13.4","10.8","16.0","10.8 to 16.0","6,216","1,254","1,005","1,503","1,005 to 1,503","20.2","16.2","24.2","16.2 to 24.2","4,420","849","675","1,023","675 to 1,023","19.2","15.3","23.1","15.3 to 23.1","NA","NA","NA","NA","NA","NA","NA","NA","NA","$49,871","$45,865","$53,877","$45,865 to $53,877"
"2012","06","06013","Contra Costa County (CA)","1,070,407","118,696","109,674","127,718","109,674 to 127,718","11.1","10.3","11.9","10.3 to 11.9","257,271","37,201","33,094","41,308","33,094 to 41,308","14.5","12.9","16.1","12.9 to 16.1","191,305","25,542","22,581","28,503","22,581 to 28,503","13.4","11.9","14.9","11.9 to 14.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","$74,208","$72,512","$75,904","$72,512 to $75,904"
"2012","06","06015","Del Norte County (CA)","24,688","5,979","4,805","7,153","4,805 to 7,153","24.2","19.4","29.0","19.4 to 29.0","5,813","1,884","1,482","2,286","1,482 to 2,286","32.4","25.5","39.3","25.5 to 39.3","4,181","1,303","1,015","1,591","1,015 to 1,591","31.2","24.3","38.1","24.3 to 38.1","NA","NA","NA","NA","NA","NA","NA","NA","NA","$37,305","$34,505","$40,105","$34,505 to $40,105"
"2012","06","06017","El Dorado County (CA)","179,291","16,708","13,992","19,424","13,992 to 19,424","9.3","7.8","10.8","7.8 to 10.8","38,613","4,724","3,782","5,666","3,782 to 5,666","12.2","9.8","14.6","9.8 to 14.6","29,979","3,239","2,578","3,900","2,578 to 3,900","10.8","8.6","13.0","8.6 to 13.0","NA","NA","NA","NA","NA","NA","NA","NA","NA","$68,446","$65,262","$71,630","$65,262 to $71,630"
"2012","06","06019","Fresno County (CA)","932,309","263,134","251,496","274,772","251,496 to 274,772","28.2","27.0","29.4","27.0 to 29.4","274,753","110,042","103,924","116,160","103,924 to 116,160","40.1","37.9","42.3","37.9 to 42.3","195,152","73,164","68,558","77,770","68,558 to 77,770","37.5","35.1","39.9","35.1 to 39.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","$41,563","$40,498","$42,628","$40,498 to $42,628"
"2012","06","06021","Glenn County (CA)","27,643","4,777","3,889","5,665","3,889 to 5,665","17.3","14.1","20.5","14.1 to 20.5","7,638","2,010","1,584","2,436","1,584 to 2,436","26.3","20.7","31.9","20.7 to 31.9","5,483","1,385","1,081","1,689","1,081 to 1,689","25.3","19.8","30.8","19.8 to 30.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","$41,201","$37,623","$44,779","$37,623 to $44,779"
"2012","06","06023","Humboldt County (CA)","131,199","28,883","25,720","32,046","25,720 to 32,046","22.0","19.6","24.4","19.6 to 24.4","25,987","7,067","5,948","8,186","5,948 to 8,186","27.2","22.9","31.5","22.9 to 31.5","18,450","4,704","3,917","5,491","3,917 to 5,491","25.5","21.2","29.8","21.2 to 29.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","$39,837","$37,599","$42,075","$37,599 to $42,075"
"2012","06","06025","Imperial County (CA)","167,191","38,189","33,492","42,886","33,492 to 42,886","22.8","20.0","25.6","20.0 to 25.6","50,310","16,597","14,184","19,010","14,184 to 19,010","33.0","28.2","37.8","28.2 to 37.8","35,956","11,650","9,801","13,499","9,801 to 13,499","32.4","27.3","37.5","27.3 to 37.5","NA","NA","NA","NA","NA","NA","NA","NA","NA","$38,185","$35,207","$41,163","$35,207 to $41,163"
"2012","06","06027","Inyo County (CA)","18,161","2,139","1,682","2,596","1,682 to 2,596","11.8","9.3","14.3","9.3 to 14.3","3,858","741","572","910","572 to 910","19.2","14.8","23.6","14.8 to 23.6","2,746","507","387","627","387 to 627","18.5","14.1","22.9","14.1 to 22.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","$45,748","$42,058","$49,438","$42,058 to $49,438"
"2012","06","06029","Kern County (CA)","824,424","195,433","183,066","207,800","183,066 to 207,800","23.7","22.2","25.2","22.2 to 25.2","252,586","84,192","78,107","90,277","78,107 to 90,277","33.3","30.9","35.7","30.9 to 35.7","178,975","57,979","53,573","62,385","53,573 to 62,385","32.4","29.9","34.9","29.9 to 34.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","$45,599","$43,840","$47,358","$43,840 to $47,358"
"2012","06","06031","Kings County (CA)","132,040","28,388","24,663","32,113","24,663 to 32,113","21.5","18.7","24.3","18.7 to 24.3","41,474","11,586","9,858","13,314","9,858 to 13,314","27.9","23.7","32.1","23.7 to 32.1","28,904","7,710","6,478","8,942","6,478 to 8,942","26.7","22.4","31.0","22.4 to 31.0","NA","NA","NA","NA","NA","NA","NA","NA","NA","$45,464","$42,762","$48,166","$42,762 to $48,166"
"2012","06","06033","Lake County (CA)","63,029","15,790","14,046","17,534","14,046 to 17,534","25.1","22.3","27.9","22.3 to 27.9","12,972","4,087","3,391","4,783","3,391 to 4,783","31.5","26.1","36.9","26.1 to 36.9","9,354","2,882","2,389","3,375","2,389 to 3,375","30.8","25.5","36.1","25.5 to 36.1","NA","NA","NA","NA","NA","NA","NA","NA","NA","$35,437","$32,213","$38,661","$32,213 to $38,661"
"2012","06","06035","Lassen County (CA)","24,116","5,405","4,425","6,385","4,425 to 6,385","22.4","18.3","26.5","18.3 to 26.5","5,674","1,270","1,051","1,489","1,051 to 1,489","22.4","18.5","26.3","18.5 to 26.3","4,135","814","664","964","664 to 964","19.7","16.1","23.3","16.1 to 23.3","NA","NA","NA","NA","NA","NA","NA","NA","NA","$47,480","$44,074","$50,886","$44,074 to $50,886"
"2012","06","06037","Los Angeles County (CA)","9,810,434","1,873,522","1,834,724","1,912,320","1,834,724 to 1,912,320","19.1","18.7","19.5","18.7 to 19.5","2,323,559","633,448","614,828","652,068","614,828 to 652,068","27.3","26.5","28.1","26.5 to 28.1","1,677,584","442,490","428,614","456,366","428,614 to 456,366","26.4","25.6","27.2","25.6 to 27.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","$52,929","$52,413","$53,445","$52,413 to $53,445"
"2012","06","06039","Madera County (CA)","144,842","33,785","29,598","37,972","29,598 to 37,972","23.3","20.4","26.2","20.4 to 26.2","42,402","14,991","12,898","17,084","12,898 to 17,084","35.4","30.5","40.3","30.5 to 40.3","30,418","9,730","8,163","11,297","8,163 to 11,297","32.0","26.8","37.2","26.8 to 37.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","$42,054","$39,512","$44,596","$39,512 to $44,596"
"2012","06","06041","Marin County (CA)","249,013","21,058","17,892","24,224","17,892 to 24,224","8.5","7.2","9.8","7.2 to 9.8","52,011","5,377","4,339","6,415","4,339 to 6,415","10.3","8.3","12.3","8.3 to 12.3","38,698","3,681","2,958","4,404","2,958 to 4,404","9.5","7.6","11.4","7.6 to 11.4","NA","NA","NA","NA","NA","NA","NA","NA","NA","$88,654","$84,146","$93,162","$84,146 to $93,162"
"2012","06","06043","Mariposa County (CA)","17,696","3,260","2,735","3,785","2,735 to 3,785","18.4","15.4","21.4","15.4 to 21.4","3,051","766","607","925","607 to 925","25.1","19.9","30.3","19.9 to 30.3","2,265","537","421","653","421 to 653","23.7","18.6","28.8","18.6 to 28.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","$43,166","$39,363","$46,969","$39,363 to $46,969"
"2012","06","06045","Mendocino County (CA)","86,174","18,375","16,101","20,649","16,101 to 20,649","21.3","18.7","23.9","18.7 to 23.9","18,770","5,900","5,003","6,797","5,003 to 6,797","31.4","26.6","36.2","26.6 to 36.2","13,451","4,294","3,644","4,944","3,644 to 4,944","31.9","27.1","36.7","27.1 to 36.7","NA","NA","NA","NA","NA","NA","NA","NA","NA","$41,088","$37,836","$44,340","$37,836 to $44,340"
"2012","06","06047","Merced County (CA)","256,950","62,055","56,612","67,498","56,612 to 67,498","24.2","22.1","26.3","22.1 to 26.3","79,525","28,282","25,585","30,979","25,585 to 30,979","35.6","32.2","39.0","32.2 to 39.0","57,641","20,391","18,444","22,338","18,444 to 22,338","35.4","32.0","38.8","32.0 to 38.8","NA","NA","NA","NA","NA","NA","NA","NA","NA","$42,552","$39,854","$45,250","$39,854 to $45,250"
